Image_File,Train_Text,IsSpam
../Data/Processed\Dredze Spam\2125.jpg,hottest come sectors todays stock market wall streets best keep secrets g media group amg symbel amg yahoo symbol amgjpk price 0007 go blow expect price 002 immediate release record sales secular entertainment industry significantly christian gospel music sales catapult roof 7 billion dollar sin revenues generate year rise report cnbc news massive little know sector successfully penetrate media group particular amg ag media group cofounded run chairman ceo mr michael kron know massive success found renowned metasearch engine mammacom mr kron obviously stranger take new public company limit past tech media sector investors recall massive success mama sell intasys corporation valuation sum 44 million dollars pinnacle stage issue generous dividends shareholders mr krons newest techmedia baby amgj currently own operate largest internet base gospel christian music web site world boast astonish 22 million hit month grow successful management team publicly trade company massive global exposure wonder amg quickly recognize mean promotion lead performers gospel christian music world recently sign gc lead perform artists kirk franklin 100 million gross product sales date mary mary 15 million gross product sales smash debut single wonder company recognize lead online destination gospel industry today ag media group incs function act promoters gospel christian record artists regard sony mgm act behalf sign artists media promoters introduce sign artists gospel christian community launch clients new albums world induce record concert sales huge business company ag media group establish lead christian media hold company comprise christianbased internet print radio televisionrelated content properties technology development service ag media focus development valuable high demand content distribution multiple media outlets continually grow audience base yes read right comp business enamples awesome earn fotential little know company eoplede investors radazscreens alzendy familiar amg poise pocitioned te feel time har come te act lease watch tinde wednesday ge ams penny stockease consider highly peculative unauitable forall aggueesive investors peefile way ailinted fentured company comp enented3 olin te dieuibute repost sepoot enterhinment advertise pusposee weed investment alvice ityou wick te stop future matlinge ox youfeel youhave wrongfully place membership send blank mail thank sub ject te empbtensacom,Spam
../Data/Processed\Dredze Spam\682.jpg,suffer pain depression heartburn help operative support fast ship secure payment process complete confidentiality click choose great variety license love tabs best prise fast ship guarantee effect buy right warehouse store verify bbb approve visa,Spam
../Data/Processed\Dredze Spam\2154.jpg,notice great company s movell symbol abzs08 prive 0105 projection strong buy power play fr month december abaziascom end quatterpositoned heliday season success wih 2005 sales 85 tuesday november 16800 et gainesville flagusiness wirenow 5 2005abasias otcbb abzs nevs j announce sighifcantpositoning forthe peiod end end september 0 2005 guar sales mere 220 00 net 25731 exclude nen cash ams tis ales figura coun 18 compare fo tha quart lact year sales forthe menth f petod 136001 85 gross prof 172 compare tothe month pefod end september 2004 han combine figure upcoming holiday season balance sheet bean greaty sttengthened increase cash level ar2in 3 good positon stong 4th quate number state osoar rodiguez ceo abaxasafhough ho assurances reasonably beleve oan achieve 1mmin revenuesin th quae rediguer continue tis bea signfcart pereentapeincrase vet act year butmore importarly mere profable ournew gioss magi mix compare year addon eat promise infiahvesin wods thatifsuccecsulyconduded fours quarter siglfcanty enhance abaziae satue asa premier leader online iamond ewelrymaket abazas curry largest online ofeings damonds know exit wth 70000 available forsale aditi 2005 include investr elation theugh prefessional associations inch ssmallcapveioecom investor relafons uth oad chow hnchcone kayak tough friedland capita addtonalyabasiaz contrive prometa tha company consumer public lations stateglomaketng allances include promotonal giveaways national elevcion game chawe ike pic e ight abazias com create 2atong cistomer flloning base customer sence ste innovations thatletshoppes ceate thei onn janet n adn delve qualty amonds stuclasale price abaciascom 2 fulrsendos janelerofeng 2 large electon ntings forstones purchase abaaascom showeases eve 70000 diamonds value 8350 milion site abaaas diamonds eat gia ags egl certify abaziascom offer couple diamonds whichis fequitedo meet bigher standards cut dary dimension abaias com iso aullsenice jewserofeing large selection ofseings stone purchase 2 homework affer dilagence come strong play clients feel abzs big days ask uo abzs radar sereen momentum rush,Spam
../Data/Processed\Dredze Ham\295.jpg,wharton india economic forum 2003,Ham
../Data/Processed\SpamHunter Spam\2760.jpg,litl go roof l international reveal business outlook watch litl friday september 22 company l intl computers otclitlpk symbol litl thur clase 162 10 post gafrs 4th consecutive day seday target 45 30day target 413 analysi 45 strang buy 1 madrate sell current investors hold know litl runner gn speed train 100 late dgnt want bystander thes watch like hawk friday september 22,Spam
../Data/Processed\Dredze Spam\1362.jpg,fix low rate mortgage notice preapproved 420000 loan fix lew rate bad credit bankrupcy doesni mater tow rat fix malier wha riau urde ta et aria ablie atiarl qte,Spam
../Data/Processed\Dredze Ham\399.jpg,swikiiewthienren cortieaihroursis counterparts 125 cnord ot bu penchan 5 penni proces poor e ary sore eee aan ted anor improve 0 calth education speneoee insaninia coons penn till,Ham
../Data/Processed\Princeton\2437.jpg,jan 18 investor alert gdki issue 5star ratingi goldmark industries symbol gdki price 015 5day target 100 rat strong buy gdklpk 700 profit potential short term,Spam
../Data/Processed\Dredze Ham\207.jpg,wharton entrepreneurial program,Ham
../Data/Processed\Dredze Spam\1227.jpg,baby hook,Spam
../Data/Processed\Princeton\2396.jpg,incredible investment opportunities click awa oe arkdress eign naw free guide emerge company sot feature gain 250 twoweeks aur current feature poise ff match beat signup process fs entraly free ne obligations spend net 48 second sign secure rest yeur tose tft visit www ourtopgainerscom impress current feature,Spam
../Data/Processed\Dredze Spam\1552.jpg,try contact awhile ago low mortgage rate select lowest rate years 460000 little 350 month bad credit bankrupcy doesnt matter low rat fix matter free obligation click best regard,Spam
../Data/Processed\Dredze Ham\13.jpg,shatihatones,Ham
../Data/Processed\Dredze Spam\1008.jpg,hot stock attention energy finders egyr aushased company dedicate goal large independent exploration production oil natural gas current price 170 3 days ago 125 20 10days ago 045 260 stick start 045 days ago jump 1701 260 willit ga higher sound new excite consider energy finders egyr nowadays happen crude oil price remain record tenitory soar new highs friday past 66 bane report new refinery outages rekindle fear gasoline supply worlds biggest consumer struggle meet rise demand spate refinery glitches unusually active hurricane season concems irans decision resume uranium conversion activities weigh heavily people mind push price upward analysts say bullish sentiment unabated crude price hit consecutive highs week analysts expect rontmonth crue contract test 70 barrel threshold analysts say gasoline demand currently peak summer drive season push crudes gain week gasoline demand pick 14 percent year ago accord ta government data people fear wont gasoline time greatly demand theyre buy buy buy say tetsu emon chief commodities strategist mitsui bussan futures tokyo oil price 50 percent higher year ago need surpass 90 barrel exceed inflationadjusted peak set 1980 stock build rapidly fist half 2005 despite 60 oil clearly market verdict remain inventory need investment responses catch demand pattems clearer break news energy finders energy finders florida corporation enter joint venture agreement intemational tme resources ta develop heavy oil project southwest texas project identify megawest project locate west san antonio texas initial black oil gas lease roughly 14000 acres international tme resources ine intemational tme resources royalty oil gas hold company company hold rayalty interest 4281123 acres coopereromanga basin australia company hold royalty interest 370572 acres gippsland basin state victoria australia total royalty hold snow total 4651695 ace company energy finders au sbased company dedicate ta goal large independent exploration production oil natural gas company mission create value shareholders apply strong technical expertise strategies thet unlock substantial oil gas resources areas production achieve quickly efficiently conclusion examples awesome eaming potential little know company explode investors radar screen fanailiar egyf poise position feel time come act wath trade tuesday wednesday egye panny tocs ae consideedhighlyspcubtive ndmaybewnsutable feral vary sggrssine hese ue dron wayyained wh snmed company ewer coupansted 2000 dollstodstethisrepart pot xtatanmar adretising purpose nd shouldnt ae ftesmae atric yvuwichto stop nme mail ifyousel youbare,Spam
../Data/Processed\Dredze Spam\1720.jpg,abazias complete traunche fund 75 diamond ring whokesake price tax free ship fi 30 day return question ask abazias abzsob fist togo public andthe lagest online pirveyor loose diamonds web congratulations bazias diamonds end quarter 89 inevease sales cash flow positive diambinds gisls hest friend expecially design engagement ring pay wholesale guy didyou hear wholerale design 2ing better vow trade 9 cents believe company wont fly wider wall st radars long wiay ak 1 abazis database 60000 diamonds lagest certify loose digmond databases existence value 350 million 2abazias internet diamond business sales 206 million 2004 inerase gross profit neanly 140 pencent fiom 2003 thefist year company go public abzsob 3 online jewely sles ae expect hit 28 billion year fiom 2 billion lst year accowding forester reseanch 4 safe ist onder diamonds online fiom abazias ne abasias score perfect 100 fromthe salle shop network score base safety wabilty performance overall 100 5 absazias ine create strong customer follow base customer service site innovations let shoppers create thei gwm jevelry addition deliver quality diamonds wholesale price abazias ine abo afill service jeweler ofteving lage selection sting stonas puclased diamond purchase 10day question ask retum policy 100 purchase price conchasion inmovetex abazias tas teen pat ofthe onde diamond industry publie company sinee october 2008 set pace lager etities ach blue nile abasiascom surpass competitors offer moze diamonds competitive prea exceptional customer service succeed company iiavigated way marketplace create strategic alliances hnough promotions inown consumer publications uch ar mens itness lucky magazine ble nike tiades 3300 abarias trade currendly 9 cents think higgsst hang bud chart company youvill saw yourbest opportunity fight need watch closely ourbest pick ps dont forget holiday season approach check mbazas site goirg yaloo ox financial site web addners wil sted press lease,Spam
